season,name,team,games,minutes,points,rebounds.total,assists,trueShootingPct,usage
2024,Jarvis Brown,Thomas (ME),1,18,10,5,2,0.372,41.8
2024,Joshua Robertson,Thomas (ME),1,20,9,3,1,0.58,22.3
2024,Jailin Lee,Thomas (ME),1,28,23,2,2,0.757,28.1
2024,Deonta Jones,Thomas (ME),1,21,5,3,0,0.563,18.4
2024,Troy Tinch,Thomas (ME),1,3,2,0,0,1.0,52.1
2024,Shareef Jones,Thomas (ME),1,10,0,1,2,0.0,20.8
2024,Khi Toler,Thomas (ME),1,5,4,2,0,0.4,52.1
2024,James Phelan,Thomas (ME),1,25,5,3,1,0.239,28.0
2024,Dean Furlong,Sarah Lawrence,1,6,0,1,0,0.0,23.0
2024,Chris Dougherty,Sarah Lawrence,1,22,7,6,0,0.543,15.5
2024,Andrew Kim,Sarah Lawrence,1,26,3,1,3,0.5,7.1
2024,Mason Meyers,Sarah Lawrence,1,6,6,2,0,1.5,23.0
2024,Eamon Kelly,Sarah Lawrence,1,23,8,4,1,0.424,32.8
2024,Derek Hickman,Sarah Lawrence,1,16,5,2,0,0.336,30.0
2024,Luca Mesiti,Sarah Lawrence,1,2,2,0,0,1.136,20.2
2024,Noah Elovitz-Fields,Sarah Lawrence,1,14,0,2,1,0.0,23.0
2024,Aiden Morel,Sarah Lawrence,1,10,0,3,0,0.0,13.8
2024,Peter Fathi,Sarah Lawrence,1,2,0,0,0,,0.0
2024,Braden Burman,Sarah Lawrence,1,23,2,2,0,0.333,6.0
2024,John Kairouz,Sarah Lawrence,1,7,3,3,0,0.387,32.0
2024,Kyle Jefferson,Sarah Lawrence,1,16,2,2,0,0.2,17.2
2024,Lucas Murray,Sarah Lawrence,1,23,11,4,0,0.394,29.9
2024,Tolga Yagiz,Sarah Lawrence,1,4,2,1,0,0.5,23.0
2024,Kenyata Carbon,Lindsey Wilson College,1,29,8,3,6,0.41,26.8
2024,Connor Robinson,Lindsey Wilson College,1,23,8,3,1,0.68,16.9
2024,Johrdon Mumford,Lindsey Wilson College,1,23,2,1,1,0.25,19.6
2024,Barrett Burchyett,Lindsey Wilson College,1,28,5,3,1,0.625,10.1
2024,Jackson Edwards,Lindsey Wilson College,1,15,3,2,0,0.399,14.1
2024,Matt Khoury,Lindsey Wilson College,1,22,14,1,2,0.788,25.3
2024,Morgan Campbell,Lindsey Wilson College,1,2,0,0,0,,0.0
2024,Bryce Brown,Lindsey Wilson College,1,36,15,9,1,0.476,27.8
2024,Rodney Lewis,Lindsey Wilson College,1,7,0,0,0,0.0,16.1
2024,Jayden Lazard,Lindsey Wilson College,1,14,4,0,1,1.064,11.6
2024,Kabryen Tinson,Lindsey Wilson College,1,1,0,0,0,,0.0
2024,Jonathon Desir,Cairn University,2,29,2,5,0,0.167,10.7
2024,Chris Eelman,Cairn University,2,14,3,2,0,1.5,7.4
2024,Liam Carey,Cairn University,1,6,3,0,0,0.5,51.3
2024,Derrick Dolan,Cairn University,1,11,2,1,0,0.5,14.0
2024,Owen Bradford,Cairn University,2,58,16,8,2,0.474,15.9
2024,Derian Bradford,Cairn University,2,73,21,19,3,0.397,22.3
2024,Donne Midamba,Cairn University,2,5,0,0,0,,0.0
2024,Carson Starns,Cairn University,2,24,5,2,0,0.278,25.9
2024,Moses Ilodigwe,Cairn University,1,4,0,2,0,0.0,25.6
2024,Ismael Baqai,Cairn University,2,10,1,3,0,0.102,25.2
2024,Christian Rivera,Cairn University,2,62,11,7,6,0.564,13.1
2024,Aytor Alberto,Cairn University,2,59,27,7,0,0.387,36.7
2024,Josh Forker,Cairn University,2,45,7,3,3,0.322,13.7
2024,Seth Chargois,Harris-Stowe State,1,24,13,4,0,0.393,44.2
2024,Tyler Victor,Harris-Stowe State,1,22,9,3,0,0.643,18.8
2024,Eaton Smith,Harris-Stowe State,1,12,2,3,0,0.5,8.6
2024,Valdy Zephir,Harris-Stowe State,1,15,3,5,0,0.3,20.7
2024,Breon Mosby,Harris-Stowe State,1,8,0,0,0,0.0,6.5
2024,Patrick Evans,Harris-Stowe State,1,19,7,2,1,0.438,24.5
2024,Corde Brown,Harris-Stowe State,1,12,0,1,0,,0.0
2024,Anthony Bell II,Harris-Stowe State,1,23,6,2,4,0.577,16.2
2024,Ken Martin,Harris-Stowe State,1,29,2,1,1,0.092,23.0
2024,Darren Sunkett,Harris-Stowe State,1,17,1,3,1,0.129,17.9
2024,O'Bray Rufus,Harris-Stowe State,1,19,2,1,0,0.258,10.6
2024,Kelby Saunders Jr.,Apprentice School,2,55,7,6,0,0.354,13.6
2024,Donovan Means,Apprentice School,2,38,7,5,3,0.235,23.6
2024,Karree Smith,Apprentice School,2,49,10,4,3,0.268,22.2
2024,Adrion Wall,Apprentice School,2,23,6,0,1,0.375,17.5
2024,Kurij Harrell,Apprentice School,2,22,5,3,1,0.357,22.8
2024,Clifton Goode,Apprentice School,2,33,8,4,0,0.45,16.5
2024,Mahlik Munnerlyn,Apprentice School,1,1,0,0,0,0.0,52.4
2024,Montrell Jackson,Apprentice School,2,18,8,2,1,0.68,33.1
2024,Chris Hinmon,Apprentice School,1,2,0,0,0,,0.0
2024,Xavien Hunter,Apprentice School,1,12,3,0,1,0.436,13.8
2024,Climente Riddick,Apprentice School,2,18,1,4,0,0.116,14.8
2024,Angel Pacheco-Ortiz,Apprentice School,2,44,16,6,0,0.538,19.2
2024,Mikel Miller,Apprentice School,1,1,0,0,0,,0.0
2024,Tony Epps Jr.,Apprentice School,2,58,7,4,4,0.359,11.9
2024,Avin Hawkins,Apprentice School,2,26,24,0,1,0.711,46.1
2024,Ifeanyi Okeke,Montana Tech,1,22,7,5,1,0.354,22.3
2024,Michael Ure,Montana Tech,1,21,5,5,0,0.289,18.6
2024,Hayden Diekhans,Montana Tech,1,26,7,10,1,0.444,17.2
2024,Keeley Bake,Montana Tech,1,19,9,4,3,0.549,24.2
2024,Owen Long,Montana Tech,1,2,0,0,1,,0.0
2024,Asa Williams,Montana Tech,1,28,18,1,1,0.648,27.2
2024,Bridger Deden,Montana Tech,1,13,6,3,1,0.51,20.4
2024,Sam Gray,Montana Tech,1,11,0,1,1,0.0,8.2
2024,John Dhuol,Montana Tech,1,4,2,0,0,1.136,9.9
2024,Caleb Bellach,Montana Tech,1,19,4,1,0,0.194,29.3
2024,Tyson Lerwill,Montana Tech,1,0,0,1,0,,
2024,Chrishon Dixon,Montana Tech,1,21,4,2,1,0.5,10.8
2024,Levi Torgerson,Montana Tech,1,2,3,0,0,0.75,67.8
2024,Camdyn LaRance,Montana Tech,1,12,2,1,0,1.0,11.3
2024,Brady Bell,Cumberland (KY),1,24,0,0,1,0.0,8.6
2024,DJ Jones,Cumberland (KY),1,27,9,5,7,0.321,27.5
2024,Anthony Johnson,Cumberland (KY),1,19,2,4,0,0.2,17.1
2024,Matt Cromer,Cumberland (KY),1,27,11,4,0,0.799,17.0
2024,Robertas Jonaitis,Cumberland (KY),1,33,18,5,1,0.688,22.7
2024,Tajahri Cave,Cumberland (KY),1,13,0,0,2,0.0,7.2
2024,Barek Williams,Cumberland (KY),1,2,0,0,0,0.0,23.2
2024,Brayden Long,Cumberland (KY),1,3,0,0,0,0.0,31.0
2024,J.J. Ramey,Cumberland (KY),1,18,7,3,0,0.595,17.8
2024,Justin Sharp,Cumberland (KY),1,2,0,1,0,,0.0
2024,Jonathan Brown,Cumberland (KY),1,32,12,3,3,0.436,30.2
2024,Brody Fox,Wisconsin-Stout,2,60,46,11,2,0.506,38.8
2024,Collin Vick,Wisconsin-Stout,2,36,4,5,4,0.41,8.8
2024,Brenden Weis,Wisconsin-Stout,1,17,0,2,2,0.0,7.8
2024,Jacob Walczak,Wisconsin-Stout,2,33,10,5,2,0.355,19.7
2024,Nolan Stauffacher,Wisconsin-Stout,2,6,3,1,2,0.5,23.1
2024,Jackson Wilhelmson,Wisconsin-Stout,2,5,5,0,0,1.25,18.5
2024,Carson Hollman,Wisconsin-Stout,2,6,0,1,0,,7.7
2024,Mason Stoik,Wisconsin-Stout,2,8,0,2,1,0.0,11.5
2024,Carson Leuzinger,Wisconsin-Stout,2,16,7,1,1,0.478,21.1
2024,George Scharlau,Wisconsin-Stout,2,35,16,11,2,0.5,22.4
2024,Aidan Shore,Wisconsin-Stout,2,33,20,6,0,0.625,23.8
2024,Nick Jungel,Wisconsin-Stout,2,19,2,4,2,0.25,17.0
2024,Kyle Rachner,Wisconsin-Stout,1,1,0,0,0,,0.0
2024,Caden Hoffman,Wisconsin-Stout,2,48,13,3,4,0.385,16.2
2024,Sam Skaggs,Wisconsin-Stout,2,28,11,4,6,0.628,21.0
2024,Jackson Noll,Wisconsin-Stout,2,22,0,2,0,0.0,6.3
2024,Lewis Cargeor,Wisconsin-Stout,2,20,8,3,1,0.444,23.1
2024,Cooper Diedrich,Wisconsin-Stout,1,7,0,2,3,,0.0
2024,Brennan Heaven,SUNY Delhi,1,16,5,0,3,0.417,20.4
2024,Noah Colin,SUNY Delhi,1,11,0,0,0,0.0,12.7
2024,Lester McCarthy,SUNY Delhi,1,20,11,1,1,1.1,11.6
2024,Isiah Barnes,SUNY Delhi,1,16,5,4,0,0.833,17.5
2024,Jason Tagios,SUNY Delhi,1,7,4,2,0,1.0,20.0
2024,Omotola Oladeji,SUNY Delhi,1,4,0,4,0,0.0,46.6
2024,Gustarling Louis,SUNY Delhi,1,21,10,1,1,0.625,22.2
2024,Hudson Idzi,SUNY Delhi,1,6,1,0,0,0.379,10.3
2024,Warren Davis,SUNY Delhi,1,11,2,1,0,0.5,12.7
2024,Pablo Quinones,SUNY Delhi,1,16,0,0,4,0.0,11.6
2024,Marven Louissaint,SUNY Delhi,1,21,1,2,3,0.087,23.9
2024,Seth Keller,SUNY Delhi,1,6,2,2,0,0.2,38.8
2024,Neftali Soler,SUNY Delhi,1,12,6,1,0,0.521,26.3
2024,Fauzi Cizmesija-Ulmer,SUNY Delhi,1,13,9,1,0,0.75,25.1
2024,Seth Ashline,SUNY Delhi,1,4,0,0,0,0.0,23.3
2024,Emerson Therneus,SUNY Delhi,1,8,4,1,0,1.0,23.3
2024,Javontay Pipkin,SUNY Delhi,1,8,0,1,3,0.0,23.3
2024,Jalen Parker,Bryn Athyn,2,55,30,9,1,0.582,28.9
2024,Keith Bullock Jr.,Bryn Athyn,1,10,2,0,0,0.25,22.5
2024,Jakir Hampton,Bryn Athyn,2,44,12,3,4,0.466,21.7
2024,Isaac Marshall,Bryn Athyn,2,34,9,4,0,0.571,14.0
2024,Will Little,Bryn Athyn,2,53,18,6,2,0.448,26.3
2024,Jamze Johnson,Bryn Athyn,2,6,0,1,0,0.0,26.7
2024,Jalen Jackson,Bryn Athyn,2,46,4,4,4,0.177,15.5
2024,Jalen Cary,Bryn Athyn,1,16,3,1,0,0.5,10.5
2024,Aaron Jones,Bryn Athyn,2,17,1,1,1,0.129,18.5
2024,Quin Gilyard Jr.,Bryn Athyn,2,18,1,6,0,0.129,14.5
2024,Messiah Antwi,Bryn Athyn,1,7,0,3,0,0.0,7.3
2024,Chase McDonnell,Bryn Athyn,2,10,5,1,0,0.833,26.7
2024,James Dyson,Bryn Athyn,2,9,0,2,0,0.0,11.9
2024,Matt Contreras,Bryn Athyn,2,13,0,0,0,0.0,16.4
2024,Noah Riley,Bryn Athyn,1,8,3,0,0,0.75,14.1
2024,Montrell Horsey,Bryn Athyn,2,54,7,3,1,0.269,14.8
2024,Milique Smith,Middle Georgia State,1,16,8,6,1,0.667,21.7
2024,Andrew Prestwood,Middle Georgia State,1,25,7,0,4,0.7,13.9
2024,Jamal Taylor,Middle Georgia State,1,17,4,4,1,0.4,23.4
2024,Chase Lawrence,Middle Georgia State,1,3,0,0,0,,16.6
2024,Shane Nealis,Middle Georgia State,1,8,3,1,0,0.75,18.6
2024,Caleb Love,Middle Georgia State,1,9,3,2,1,1.5,5.5
2024,Adarius Oliver,Middle Georgia State,1,18,3,3,1,0.169,27.3
2024,Brice Martin,Middle Georgia State,1,21,18,3,0,0.699,35.2
2024,David Ganious,Middle Georgia State,1,20,3,2,0,0.399,14.3
2024,Tra'Vonte Byrd,Middle Georgia State,1,4,0,0,0,0.0,24.8
2024,Johnny Kittles,Middle Georgia State,1,16,2,0,1,0.333,21.7
2024,Jayce Moore,Middle Georgia State,1,23,6,0,1,0.5,17.3
2024,JJ Richards,Middle Georgia State,1,20,0,3,3,0.0,14.9
2024,Christian Bryant,Hardin-Simmons,1,13,5,0,0,0.625,15.2
2024,Will Bartoszek,Hardin-Simmons,1,21,6,5,3,0.75,14.1
2024,Austin Brewer,Hardin-Simmons,1,13,11,2,0,0.688,41.9
2024,Silas Livingston,Hardin-Simmons,1,17,2,0,3,0.333,20.4
2024,Trevion Howell,Hardin-Simmons,1,12,0,2,1,0.0,20.1
2024,Asher Fleming,Hardin-Simmons,1,15,3,4,3,0.75,6.6
2024,Ryder Johnson,Hardin-Simmons,1,11,5,2,0,1.25,13.5
2024,Silas Davis,Hardin-Simmons,1,16,2,2,0,0.25,37.1
2024,Colin Roberts,Hardin-Simmons,1,16,6,3,1,0.75,12.4
2024,Tyler Williams,Hardin-Simmons,1,15,4,1,0,0.532,15.7
2024,Arrington Cooper,Hardin-Simmons,1,10,4,2,0,0.333,34.6
2024,Grady McQuain,Hardin-Simmons,1,12,4,0,1,0.581,14.2
2024,Jalen McGee,Hardin-Simmons,1,22,4,0,4,0.228,22.0
2024,Jordyn Arnette,Hardin-Simmons,1,7,0,1,0,,7.1
2024,Almonds Sebirokwa,Walla Walla,1,9,2,3,0,0.333,15.5
2024,Soren Dalan,Walla Walla,1,34,3,6,2,0.138,17.6
2024,Thomas Mestrov,Walla Walla,1,21,3,2,0,0.3,13.2
2024,Andrew Vaughan,Walla Walla,1,21,3,4,0,0.399,12.7
2024,Steele Twiford,Walla Walla,1,29,10,3,1,0.5,24.0
2024,Neriya Tor,Walla Walla,1,6,0,1,0,0.0,15.5
2024,Josue Mireles,Walla Walla,1,8,3,1,0,0.3,29.0
2024,James Baker-Dunlap,Walla Walla,1,25,9,2,3,0.349,29.4
2024,Dillon Wasser,Walla Walla,1,29,7,7,1,0.47,15.1
2024,Caleb Golden,Walla Walla,1,18,6,1,0,0.361,29.2
2024,AJ Belton,Shawnee State,2,31,6,4,2,0.273,24.1
2024,Elkin Ramirez,Shawnee State,2,44,17,2,0,0.773,18.1
2024,Tre Beard,Shawnee State,2,61,16,5,2,0.44,17.3
2024,Damon Charles,Shawnee State,2,22,9,2,1,0.365,37.0
2024,Feisal Crumby III,Shawnee State,2,28,5,3,0,0.579,11.3
2024,Tony Webb Jr.,Shawnee State,2,35,15,4,1,0.615,21.7
2024,Tyreke Johnson,Shawnee State,2,38,7,6,6,0.284,25.4
2024,Keith Germain,Shawnee State,2,27,11,1,0,0.619,21.9
2024,J.R. Lumsden,Shawnee State,2,39,2,2,1,0.167,12.8
2024,Donn'Yae Ferguson,Shawnee State,2,18,3,5,0,0.436,12.3
2024,John Dawson,Shawnee State,2,39,7,5,2,0.235,25.4
2024,Landon Ray,Shawnee State,2,13,3,0,0,0.798,11.0
2024,Blaec Bugher,Shawnee State,2,5,0,0,0,,10.0
2024,Jr. Tony Webb,Shawnee State,1,13,8,2,0,0.645,27.3
2024,Jesse Burdick,Saint Mary of the Woods College,2,37,6,4,0,0.3,16.6
2024,Malik Tansmore,Saint Mary of the Woods College,1,16,5,2,0,0.285,27.9
2024,Andre Irvin Jr.,Saint Mary of the Woods College,2,28,9,2,4,0.409,21.9
2024,DaMeriz Merriweather,Saint Mary of the Woods College,2,28,15,2,0,0.573,27.1
2024,Blake Welle,Saint Mary of the Woods College,2,26,5,5,0,0.317,17.9
2024,Chaz Birchfield,Saint Mary of the Woods College,1,17,6,4,1,0.6,17.2
2024,Dakota Sampson,Saint Mary of the Woods College,2,36,2,5,1,0.092,19.5
2024,Cobie Barnes,Saint Mary of the Woods College,1,23,8,5,0,0.288,29.4
2024,Shon Tupuola,Saint Mary of the Woods College,1,7,0,2,0,,7.0
2024,Lincoln Hale,Saint Mary of the Woods College,1,18,2,3,2,0.5,10.8
2024,Greg Jenkins,Saint Mary of the Woods College,2,37,9,3,0,0.379,16.4
2024,Anthony Scales,Saint Mary of the Woods College,1,2,0,0,0,,0.0
2024,Mayson Brown,Saint Mary of the Woods College,2,31,6,4,0,0.25,25.9
2024,Greg Johnson,Saint Mary of the Woods College,1,11,0,0,1,0.0,17.7
2024,Dez Jett,Saint Mary of the Woods College,1,4,0,0,0,0.0,36.6
2024,Tarik Dixon,Saint Mary of the Woods College,2,39,15,0,1,0.357,27.8
2024,Shermar Moss,Saint Mary of the Woods College,1,7,2,2,0,0.431,16.2
2024,Cam Atchison,Saint Mary of the Woods College,1,8,0,2,1,0.0,6.1
2024,Braden Edington,Saint Mary of the Woods College,2,25,3,3,0,0.387,9.2
2024,Carter Behne,Crown College,1,20,3,2,1,0.5,10.6
2024,Micah Ladd,Crown College,1,29,10,2,5,0.484,20.8
2024,Tyler Smith,Crown College,1,13,0,2,0,0.0,11.8
2024,Jacob Van Dam,Crown College,1,29,19,2,1,0.95,20.2
2024,Colby Deluce,Crown College,1,3,0,0,0,0.0,35.5
2024,PJ Ebeling,Crown College,1,18,4,7,1,0.286,32.5
2024,Ben Tschida,Crown College,1,1,0,0,0,,0.0
2024,Cooper O'Brien,Crown College,1,1,0,0,0,,0.0
2024,Cade Carroll,Crown College,1,30,18,7,4,0.556,28.7
2024,Andrew Deedon,Crown College,1,1,0,0,0,,0.0
2024,Sawyer Kaczmarek,Crown College,1,2,2,0,0,1.0,26.6
2024,Titus Fuller,Crown College,1,1,0,0,0,0.0,53.2
2024,Jacob Masek,Crown College,1,26,7,3,1,0.394,20.2
2024,Giovani Saldivar,Crown College,1,7,0,1,2,,7.6
2024,Elijah Morris,Crown College,1,4,1,0,0,0.266,25.0
2024,Alec Testerman,Crown College,1,15,2,2,2,1.0,3.5
2024,Marion Williams,St. Thomas (TX),1,18,2,2,2,0.333,14.8
2024,CK Egbo,St. Thomas (TX),1,6,2,0,0,0.333,44.5
2024,Elazar Conley,St. Thomas (TX),1,14,4,1,1,0.4,22.9
2024,Charles Gitonga,St. Thomas (TX),1,4,0,0,0,,0.0
2024,Nicholas Buffalo,St. Thomas (TX),1,6,0,0,0,,8.9
2024,Demi Areola,St. Thomas (TX),1,11,0,4,0,,19.4
2024,Ricky Altamirano,St. Thomas (TX),1,12,0,1,0,0.0,8.9
2024,Andrew Adebo,St. Thomas (TX),1,16,7,2,1,0.902,12.9
2024,Calen Anderson,St. Thomas (TX),1,15,4,3,2,0.5,17.8
2024,Chance Thalmann,St. Thomas (TX),1,4,2,0,0,0.431,30.9
2024,Wesley Hooker,St. Thomas (TX),1,13,3,2,1,0.3,24.6
2024,Calvin Williams IV,St. Thomas (TX),1,22,20,4,0,0.667,41.2
2024,Morgan Hayes,St. Thomas (TX),1,2,0,0,0,0.0,26.7
2024,Luke Ramirez,St. Thomas (TX),1,13,3,0,1,0.375,16.4
2024,Nick Anderson,St. Thomas (TX),1,22,8,4,1,0.405,24.0
2024,Angel Johnson,St. Thomas (TX),1,22,2,2,1,0.347,7.0
2024,Tyler Watters,Whittier,1,14,0,3,0,0.0,4.6
2024,Aamari Smith,Whittier,1,20,0,0,2,0.0,9.0
2024,Ignacio Bettinelli,Whittier,1,20,0,4,2,0.0,6.7
2024,Roy Kalu,Whittier,1,29,23,5,1,0.71,28.2
2024,Tanner Thompson,Whittier,1,17,0,4,0,0.0,15.9
2024,Jake Estep,Whittier,1,21,9,1,0,0.827,11.7
2024,Nick Manor-Hall,Whittier,1,27,11,2,0,0.463,29.8
2024,Sean Cervantes,Whittier,1,18,2,2,5,0.313,18.0
2024,Kevin Dobson,Whittier,1,17,4,0,1,0.667,23.8
2024,Kunal Bagga,Whittier,1,17,9,2,1,0.461,44.3
2024,Anujan Tennathur,Willamette,1,14,12,2,1,0.872,21.7
2024,Caleb Moore,Willamette,1,24,10,2,7,0.484,24.5
2024,Ryder Hsiung,Willamette,1,23,8,1,2,0.571,15.4
2024,Josiah Frank,Willamette,1,19,10,2,1,0.5,27.9
2024,Dylan Green,Willamette,1,4,0,0,0,,0.0
2024,Will Hurst,Willamette,1,12,0,6,1,0.0,3.7
2024,Aadem Isai,Willamette,1,3,1,0,0,0.266,27.7
2024,Eli Looney,Willamette,1,1,0,0,0,,0.0
2024,Gavin Weisweaver,Willamette,1,20,16,1,1,0.533,33.1
2024,D'Ante Dean,Willamette,1,21,4,7,0,0.376,13.3
2024,Gavin Rippere,Willamette,1,12,7,3,0,0.875,14.7
2024,DJ Jones,Willamette,1,4,0,0,0,0.0,9.7
2024,Kahiau Bruhn,Willamette,1,20,2,2,1,0.25,11.0
2024,Jack Boydell,Willamette,1,19,12,7,2,0.482,31.2
2024,Jake Grossman,Willamette,1,2,0,1,0,0.0,22.1
2024,Mitch Lind,Willamette,1,2,2,1,0,0.532,41.5
2024,Domonique Wilkins,Southwestern Adventist,3,63,8,5,2,0.311,13.4
2024,Orlando Gooden,Southwestern Adventist,3,76,42,5,2,0.572,26.5
2024,Jason Garcia,Southwestern Adventist,3,95,29,9,9,0.464,26.5
2024,Alvin Kimanga,Southwestern Adventist,2,23,4,6,1,0.5,10.0
2024,Josiah Hazelton,Southwestern Adventist,2,20,4,3,0,0.667,16.7
2024,Levi Rogers,Southwestern Adventist,3,53,1,17,0,0.057,11.4
2024,Vusumuzi Tshuma,Southwestern Adventist,1,2,0,0,0,,0.0
2024,Marcel Phifer,Southwestern Adventist,3,90,37,9,4,0.563,22.5
2024,Nigil Coleman,Southwestern Adventist,3,59,19,3,2,0.391,23.5
2024,Daniel Brooks,Southwestern Adventist,2,11,0,1,1,0.0,17.3
2024,Ephraim Viadex,Southwestern Adventist,3,108,19,15,10,0.376,16.3
2024,Ty Hurst,Tennessee Wesleyan,1,13,8,1,0,0.405,52.5
2024,Stratton Lovvorn,Tennessee Wesleyan,1,15,5,0,0,0.512,22.5
2024,Amauri Young,Tennessee Wesleyan,1,18,3,2,0,0.375,16.4
2024,Nichaune Jones,Tennessee Wesleyan,1,11,2,1,0,0.333,13.4
2024,Ty Runyan,Tennessee Wesleyan,1,6,0,0,0,0.0,24.6
2024,Zhaelin Callahan,Tennessee Wesleyan,1,16,7,2,3,0.583,21.5
2024,Kobe Pride,Tennessee Wesleyan,1,16,4,1,1,0.333,18.4
2024,Emmanuel Ndambi,Tennessee Wesleyan,1,9,0,1,0,0.0,5.5
2024,Darius Rozier,Tennessee Wesleyan,1,15,3,3,0,0.25,19.7
2024,Keshawn Mcpherson,Tennessee Wesleyan,1,20,6,3,0,0.694,10.6
2024,Jay Reed,Tennessee Wesleyan,1,18,3,1,1,0.452,11.8
2024,Caleb Milen,Tennessee Wesleyan,1,11,5,1,2,0.417,35.7
2024,Peyton West,Tennessee Wesleyan,1,12,2,1,1,0.333,12.3
2024,Kariden Hardrick,Tennessee Wesleyan,1,9,0,1,0,0.0,21.8
2024,Luke Burrows,Tennessee Wesleyan,1,11,3,0,0,0.75,8.9
2024,Franck Yetna,Lincoln (MO),1,19,14,4,0,0.554,29.6
2024,Caleb Wright,Lincoln (MO),1,15,0,7,0,0.0,23.2
2024,Tyson Robinson,Lincoln (MO),1,30,15,1,2,0.928,15.2
2024,Jose Roberto Tanchyn,Lincoln (MO),1,25,2,5,0,0.167,13.2
2024,Bronson Borlace,Lincoln (MO),1,9,4,5,0,0.273,33.6
2024,Arash Yaqubi,Lincoln (MO),1,13,0,3,1,0.0,3.2
2024,Tyvin Garrison,Lincoln (MO),1,13,3,3,0,1.5,6.4
2024,Peyton Williams,Lincoln (MO),1,15,7,2,0,0.554,20.1
2024,Elijah Farr,Lincoln (MO),1,17,4,6,1,0.291,21.6
2024,Clay Butler,Lincoln (MO),1,8,0,0,1,0.0,20.6
2024,DJ Richardson,Lincoln (MO),1,19,14,1,2,0.543,28.0
2024,Sam Rautins,Lincoln (MO),1,15,3,1,2,0.237,31.2
2024,Jamar Madge Jr.,Lincoln (MO),1,2,0,0,0,,0.0
2024,McCaskill Rivers,Milligan,1,22,11,2,0,0.423,31.0
2024,Sam Gold,Milligan,1,18,2,5,1,0.333,10.8
2024,Finn McClure,Milligan,1,15,3,0,1,0.521,12.6
2024,Piripi Korent,Milligan,1,25,8,2,0,0.667,15.6
2024,Luke Lentz,Milligan,1,22,8,1,1,0.308,33.2
2024,Jay Richmond,Milligan,1,11,2,0,0,0.266,25.5
2024,Flynn Carlson,Milligan,1,11,2,1,1,0.5,13.3
2024,Follie Bogan,Milligan,1,28,16,8,3,0.551,28.8
2024,Jaz Johnson,Milligan,1,20,8,2,0,0.45,24.1
2024,Bennett Bowers,Milligan,1,3,2,0,0,1.0,16.3
2024,Grant Hensley,Milligan,1,11,0,0,1,0.0,4.4
2024,Lincoln Thomae,Milligan,1,14,0,2,2,,0.0
2024,Kamden Ross,Schreiner,2,31,8,6,3,0.269,27.4
2024,Beau Cervantes,Schreiner,2,26,3,2,0,0.25,14.8
2024,Dylan Mackey,Schreiner,2,36,10,4,3,0.252,33.0
2024,Carson Diamond,Schreiner,2,14,0,3,1,0.0,6.1
2024,Ethan To,Schreiner,2,12,4,3,1,0.311,22.9
2024,Justin Gooden,Schreiner,2,18,7,3,0,0.509,16.3
2024,Blake Washington,Schreiner,2,19,2,2,0,0.2,13.5
2024,Cristian Guajardo,Schreiner,1,8,0,1,2,0.0,16.6
2024,Santana Arroyo,Schreiner,2,18,12,3,0,0.644,22.1
2024,Damian Maldonado,Schreiner,2,20,4,7,1,0.333,14.9
2024,Cristian Rodriguez,Schreiner,2,25,18,5,0,0.514,31.6
2024,Anello Hill-Zanoni,Schreiner,2,12,0,2,0,0.0,14.2
2024,Liam Dawdy,Schreiner,2,13,6,0,1,0.798,15.6
2024,Michael Robertson,Schreiner,2,21,3,3,2,1.5,8.1
2024,AJ Aungst,Schreiner,2,28,10,2,1,0.417,19.8
2024,Bradley Russell,Schreiner,2,12,0,1,0,0.0,21.3
2024,Jalen Ned,Schreiner,2,21,11,5,1,0.619,18.0
2024,Marcus Villarreal,Schreiner,1,8,9,1,2,1.16,38.0
2024,Rodney Hunter,Schreiner,2,16,12,2,0,0.732,21.9
2024,Mateus Reichert Blume,Schreiner,2,23,2,3,3,0.25,9.3
2024,Christian Caldwell,Schreiner,2,19,3,2,1,0.218,19.9
2024,Nicholas Allienello,Franciscan University,1,20,8,2,0,0.82,13.7
2024,Yann Yonkeu,Franciscan University,1,19,3,3,0,0.798,4.6
2024,Sawyer Butler,Franciscan University,1,22,11,3,2,0.427,31.5
2024,Josh Zimmerman,Franciscan University,1,22,8,5,1,0.581,20.9
2024,Joseph Ehinger,Franciscan University,1,4,0,1,0,0.0,21.9
2024,Karl Yonkeu,Franciscan University,1,18,2,1,1,0.174,20.1
2024,Thomas Kristian,Franciscan University,1,10,1,2,1,0.174,13.4
2024,Reece Miller,Franciscan University,1,3,0,0,0,0.0,31.1
2024,Frank Bellissimo,Franciscan University,1,17,3,1,1,0.375,13.7
2024,Joe Silveira,Franciscan University,1,12,2,4,1,0.17,30.6
2024,Santo DoBraska,Franciscan University,1,1,0,0,0,,0.0
2024,James Maholm,Franciscan University,1,18,4,0,2,0.4,18.1
2024,Daniel Valenzuela,Franciscan University,1,3,2,3,0,0.333,46.6
2024,Joseph Ciola,Franciscan University,1,19,10,0,0,0.727,26.7
2024,Derrick Derrow,Franciscan University,1,2,0,0,0,,0.0
2024,Alan Wood,Franciscan University,1,10,0,0,0,0.0,14.0
2024,Ethan Bruns,South Dakota Mines,2,39,5,7,1,0.278,13.2
2024,Keagen Smith,South Dakota Mines,2,38,9,4,2,0.5,14.9
2024,Abel Hutchinson,South Dakota Mines,1,23,8,2,0,0.68,17.6
